Ideal,Noisy
25.143248463775155,36.30904879741243
7.53736380546025,9.254536312699553
30.95806150934974,31.224078240806975
18.926467844197347,15.494249560470546
19.544834310836286,21.668112994311723
22.811657869221268,32.49482762022265
18.469986804321447,33.24532835472319
20.10118938519187,19.50697997041033
23.259782239361435,25.069108412811428
14.417191832062706,18.148347459939664
